name,link,action_url,index
กรมพัฒนาฝีมือแรงงาน,http://www.dsd.go.th/,https://angthong2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,52
กรมสวัสดิการและคุ้มครองแรงงาน,http://www.labour.go.th/th/,https://angthong2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,51
กรมการจัดหางาน,https://www.doe.go.th/prd/,https://angthong2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,50
กระทรวงแรงงาน,http://www.mol.go.th/anonymouse/home,https://angthong2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,49
Twitter,https://twitter.com/labour_angthong,https://angthong2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,48
Facebook,http://www.facebook.com/profile.php?id=100011431652466&fref=ts,https://angthong2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,47
ผลิตภัณฑ์โครงการแก้ปัญหาความเดือดร้อนด้านอาชีพ,http://labourproduct.mol.go.th/angthong,https://angthong2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,46
x,http://singburi.mol.go.th/node/26968,https://singburi2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,45
x,http://www.oic.go.th/INFOCENTER17/1793/#,https://singburi2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,44
x,http://intranet.mol.go.th/login/login.php,https://singburi2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,43
กระทรวงแรงงาน,http://www.mol.go.th/anonymouse/content/Asean2012,https://singburi2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,42
e-labour บริการประชาชน กระทรวงแรงงาน,http://lb.mol.go.th/main.php?filename=index,https://singburi2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,41
กรมการจัดหางาน,https://www.doe.go.th/lmia,https://singburi2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,40
กรมสวัสดิการและคุ้มครองแรงงาน,https://www.labour.go.th/th/,https://singburi2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,39
x,http://doe.go.th/helpme,https://singburi2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,38
Facebook,http://www.facebook.com/singburi.labour,https://singburi2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,37
x,http://www.singburi.go.th/damrongtham/index.php,https://singburi2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,36
ผลิตภัณฑ์โครงการแก้ปัญหาความเดือดร้อนด้านอาชีพ,http://labourproduct.mol.go.th/singburi,https://singburi2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,35
สำนักงานประกันสังคม,http://www.sso.go.th/singburi/,https://singburi2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,34
x,http://singburi.labour.go.th/,https://singburi2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,33
กรมพัฒนาฝีมือแรงงาน,http://www.dsd.go.th/singburi,https://singburi2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,32
กรมการจัดหางาน,http://www.doe.go.th/singburi/,https://singburi2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,31
x,https://play.google.com/store/apps/details?id=com.ionicframework.mySSO131977,https://saraburi2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,30
x,https://play.google.com/store/apps/details?id=com.luminos.sso,https://saraburi2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,29
x,https://play.google.com/store/apps/details?id=doe.go.th.smartjob,https://saraburi2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,28
x,https://play.google.com/store/apps/details?id=com.labour&hl=th,https://saraburi2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,27
Twitter,https://twitter.com/MOL_SARABURI,https://saraburi2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,26
x,http://facebook.com/mol.saraburi,https://saraburi2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,25
x,http://saraburi.mol.go.th/,https://saraburi2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,24
x,https://www.info.go.th/#!/th/search///,https://saraburi2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,23
x,http://www.prd.go.th/main.php?filename=Govletter,https://saraburi2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,22
x,https://drive.google.com/file/d/0B8ChsMT0eaUccEtfVG1OS2prZ0E/view?ts=567e4058,https://saraburi2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,21
x,http://app.tv5.co.th/videoondemand/channel-5/list-tv5/?cat_id=43,https://saraburi2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,20
x,http://flagship.prd.go.th/main.php?filename=index_economic,https://saraburi2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,19
x,http://smartjob.doe.go.th/,https://saraburi2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,18
x,http://nlic.mol.go.th/,https://saraburi2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,17
x,http://job.doe.go.th/,https://saraburi2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,16
e-labour บริการประชาชน กระทรวงแรงงาน,http://lb.mol.go.th/,https://saraburi2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,15
x,http://counterservice.mol.go.th/,https://saraburi2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,14
สำนักงานประกันสังคม,http://www.sso.go.th/saraburi/,https://saraburi2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,13
Facebook,http://www.facebook.com/people/%E0%B8%AA%E0%B8%B3%E0%B8%99%E0%B8%B1%E0%B8%81%E0%B8%87%E0%B8%B2%E0%B8%99%E0%B8%AA%E0%B8%A7%E0%B8%B1%E0%B8%AA%E0%B8%94%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%81%E0%B8%A5%E0%B8%B0-%E0%B8%84%E0%B8%B8%E0%B9%89%E0%B8%A1%E0%B8%84%E0%B8%A3%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%A3%E0%B8%87%E0%B8%87%E0%B8%B2%E0%B8%99%E0%B8%88%E0%B8%B1%E0%B8%87%E0%B8%AB%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%AA%E0%B8%A3%E0%B8%B0%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5/100003137723921,https://saraburi2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,12
กรมพัฒนาฝีมือแรงงาน,http://www.dsd.go.th/saraburi,https://saraburi2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,11
กรมการจัดหางาน,http://www.doe.go.th/saraburi/,https://saraburi2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,10
รายการสถานีแรงงาน,http://www.mol.go.th/content/workerstation,https://saraburi2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,9
x,http://newkm.nlic.mol.go.th/SitePages/Home.aspx,https://saraburi2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,8
x,http://flagship.prd.go.th/main.php?filename=index_announced,https://saraburi2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,7
x,http://www.saraburi.go.th/damrongtham/,https://saraburi2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,6
x,http://www.oic.go.th/INFOCENTER19/1965/#,https://saraburi2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,5
x,http://www.saraburi.go.th/,https://saraburi2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,4
กระทรวงแรงงาน,http://www.mol.go.th/,https://saraburi2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,3
x,http://saraburi.mol.go.th/node/1463,https://saraburi2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,2
x,http://saraburi.mol.go.th/node/1462,https://saraburi2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,1
ผลิตภัณฑ์โครงการแก้ปัญหาความเดือดร้อนด้านอาชีพ,http://labourproduct.mol.go.th/saraburi,https://saraburi2.mol.go.th/wp-admin/post-new.php?post_type=interesting_links,0
