"n_id","c_id","n_date","n_new_modi","n_last_modi","n_timestamp","n_topic","n_des","source","sourceLink","keyword","picture","news_use","at_id","d_id","link_html","target","expire","logo","access","n_share","n_shareuse","n_sharename","n_shareid","n_approve","n_approvedate","for_pda","show_newstop","show_vote","show_comment","comment_type","n_owner","n_date_start","n_date_end","n_time","n_delowner","n_deldate","show_group","show_topic","show_date","n_owner_org","show_textsize","show_count","d_id_w3c","picture_alt","html","wcag","css"
"1333","56","2560-03-22","20170322102135","20170322102135","2017-03-22 10:21:35","1 เมษายน 2560 ขอเชิญนัดพบแรงงาน สำนักงานจัดหางานจังหวัดมหาสารคาม ณ อาคารพลศึกษา ม.มหาสารคาม",,,,,,"1","11","0","http://www.doe.go.th/prd/assets/upload/images/bkk/f695a92cafec4506803874eda5aae0fa.jpg","_blank","2560-03-27",,,,NULL,NULL,NULL,"D","2017-11-07",NULL,NULL,NULL,NULL,NULL,"2",,,,"2","20180518102040","1","1","1","กลุ่มงานบริการคอมพิวเตอร์และเครือข่าย",,"3","0",NULL,NULL,NULL,NULL
"1334","56","2560-03-22","20170322102159","20170322102159","2017-03-22 10:21:59","11 เมษายน 2560 ขอเชิญนัดพบแรงงาน สำนักงานจัดหางานจังหวัดนครศรีธรรมราช ณ ศาลาประชาคม โรงละครองค์การบริหารส่วนจังหวัดนครคศรีธรรมราช (สนามหน้าเมือง) อ.เมือง จ.นครศรีธรรมราช",,,,,,"1","11","0","http://www.doe.go.th/prd/assets/upload/images/bkk/cab30e41531f231ff878a739714ff62c.jpg","_blank","2560-03-27",,,,NULL,NULL,NULL,"D","2017-11-07",NULL,NULL,NULL,NULL,NULL,"2",,,,"2","20180518102040","1","1","1","กลุ่มงานบริการคอมพิวเตอร์และเครือข่าย",,"3","0",NULL,NULL,NULL,NULL
"1335","11","2560-03-28","20170328102457","20170328102457","2017-03-28 10:25:55","ก.แรงงาน หารือทำ MOU หลักสูตร Cyber Crime and Cyber Security กับเกาหลีใต้","หม่อมหลวงปุณฑริก สมิติ ปลัดกระทรวงแรงงาน ประชุมหารือกับ ศาสตราจารย์พิศิษฐ์ ดร.จำเนียร จวงตระกูล Distinguished Professor, Far East University (Kyungdong University) สาธารณรัฐเกาหลีใต้ พร้อมด้วย Professor Neo Park ผู้เชี่ยวชาญด้าน Cyber Security และคณะ ในการทำบันทึกข้อตกลง (MOU)โครงการฝึกอบรมหลักสูตร Cyber Crime and Cyber Security ณ ห้องประชุมปลัดกระทรวงแรงงาน ชั้น 7 อาคารกระทรวงแรงงาน วันนี้ (27 มี.ค. 60)",,,,"n20170328_1335.jpg","1","11","0","http://www.mol.go.th/content/58399/1490627109","_blank","2560-04-02",,,NULL,NULL,NULL,NULL,"Y","2017-06-30",NULL,NULL,NULL,NULL,NULL,"2",,,,NULL,NULL,"1","1","1","กลุ่มงานบริการคอมพิวเตอร์และเครือข่าย",,"3","0",NULL,NULL,NULL,NULL
"1336","56","2560-03-28","20170328102927","20170328102927","2017-03-28 10:29:27","31 มีนาคม 2560 ขอเชิญร่วมงานนัดพบแรงงาน ณ หอประชุมอำเภอเมืองจังหวัดสมุทรสงคราม (อาคารวัฒนธรรม) อ.เมือง จ.สมุทรสงคราม",,,,,,"1","11","0","http://www.doe.go.th/prd/assets/upload/images/bkk/46a48e80b4f3c588a08bbbadff7233f0.jpg","_blank","2560-04-02",,,,NULL,NULL,NULL,"D","2017-11-07",NULL,NULL,NULL,NULL,NULL,"2",,,,"2","20180518102040","1","1","1","กลุ่มงานบริการคอมพิวเตอร์และเครือข่าย",,"3","0",NULL,NULL,NULL,NULL
"1337","11","2560-03-28","20170328140632","20170328140632","2017-03-28 14:06:53","บิ๊กบี้ พร้อมลงใต้เตรียมแรงงานพัฒนาเศรษฐกิจชายแดน รับ สามเหลี่ยมมั่นคง มั่งคั่ง ยั่งยืน","รมว.แรงงาน เตรียมลงพื้นที่กลุ่มจังหวัดชายแดนภาคใต้ (ยะลา นราธิวาส ปัตตานี สงขลา และสตูล) ติดตามผลการดำเนินงานการเตรียมความพร้อมด้านแรงงาน สนับสนุนโครงการเมืองต้นแบบ สามเหลี่ยมมั่นคง มั่งคั่ง ยั่งยืนพร้อมรับฟังประเด็นปัญหา อุปสรรค ข้อเสนอแนะจากภาคเอกขน และหน่วยงานที่เกี่ยวข้อง",,,,"n20170328_1337.jpg","1","11","0","http://www.mol.go.th/content/58408/1490680592","_blank","2560-04-02",,,NULL,NULL,NULL,NULL,"Y","2017-07-04",NULL,NULL,NULL,NULL,NULL,"2",,,,NULL,NULL,"1","1","1","กลุ่มงานบริการคอมพิวเตอร์และเครือข่าย",,"3","0",NULL,NULL,NULL,NULL
"1338","11","2560-03-30","20170330163854","20170330163854","2017-03-30 16:39:11","บิ๊กบี้ เร่ง พัฒนากำลังคนให้มีทักษะฝีมือ ก้าวสู่ Thailand 4.0","รัฐมนตรีว่าการกระทรวงแรงงาน เร่งวางรากฐานการดำเนินงานด้านแรงงานให้เป็นมาตรฐาน  สากล ทันสมัย สอดคล้องกับโลกของการทำงานในอนาคต พัฒนากำลังคนให้มีทักษะฝีมือ พร้อมรองรับต่อการเปลี่ยนแปลงของรูปแบบการผลิต เปลี่ยนผ่านไปสู่ Thailand 4.0",,,,"n20170330_1338.jpg","1","11","0","http://www.mol.go.th/content/58460/1490774869","_blank","2560-04-04",,,NULL,NULL,NULL,NULL,"Y","2017-07-05",NULL,NULL,NULL,NULL,NULL,"2",,,,NULL,NULL,"1","1","1","กลุ่มงานบริการคอมพิวเตอร์และเครือข่าย",,"3","0",NULL,NULL,NULL,NULL
"1339","11","2560-04-21","20170421112820","20170421112820","2017-04-21 11:28:36","ก.แรงงาน แก้ปัญหาขาดแรงงานภาคเกษตร","กระทรวงแรงงาน แก้ปัญหาการขาดแคลนแรงงานในภาคการเกษตร เตรียมเสนอที่ประชุม คณะกรรมการนโยบายการจัดการปัญหาแรงงานต่างด้าวและการค้ามนุษย์ด้านแรงงานพิจารณา เพิ่มจังหวัดที่ไม่มีพรมแดนติดกับประเทศเพื่อนบ้านสามารถเดินทางไปทำงานได้ในลักษณะตามฤดูกาล",,,,"n20170421_1339.jpg","1","11","0","http://www.mol.go.th/content/59017/1492671705","_blank","2560-04-26",,,NULL,NULL,NULL,NULL,"Y","2017-07-06",NULL,NULL,NULL,NULL,NULL,"2",,,,NULL,NULL,"1","1","1","กลุ่มงานบริการคอมพิวเตอร์และเครือข่าย",,"3","0",NULL,NULL,NULL,NULL
"1340","11","2560-04-21","20170421143929","20170421143929","2017-04-21 14:39:41","รมว.แรงงาน ลงพื้นที่แม่สอด ติดตามขับเคลื่อนงานพัฒนาเขตเศรษฐกิจพิเศษ","รมว.แรงงาน ลงพื้นที่เเม่สอด เร่งพัฒนากำลังเเรงงาน สอดรับการพัฒนาเขตเศรษฐกิจพิเศษ เตรียมความพร้อมกำลังเเรงงานทั้งไทยเเละแรงงานต่างด้าว เพื่อให้เพียงต่อความต้องการของตลาดเเรงงานในเขตเศรษฐกิจพิเศษ",,,,"n20170421_1340.jpg","1","11","0","http://www.mol.go.th/content/59040/1492750430","_blank","2560-04-26",,,NULL,NULL,NULL,NULL,"Y","2017-07-07",NULL,NULL,NULL,NULL,NULL,"2",,,,NULL,NULL,"1","1","1","กลุ่มงานบริการคอมพิวเตอร์และเครือข่าย",,"3","0",NULL,NULL,NULL,NULL
"1341","11","2560-04-24","20170424092147","20170424092147","2017-04-24 09:23:03","รมว.แรงงาน ตรวจเยี่ยมโรงงานในเเม่สอด พร้อมให้กำลังใจลูกจ้างในสถานประกอบการ","๒๑ เมษายน ๒๕๖๐&amp;#8203; เวลา ๑๓.๓๐ น. พลเอก ศิริชัย ดิษฐกุล รัฐมนตรีว่าการกระทรวงแรงงาน เดินทางไปตรวจเยี่ยมสถานประกอบกิจการภายในพื้นที่เขตพัฒนาเศรษฐกิจพิเศษ จังหวัดตาก เพื่อรับฟังบรรยายสรุปข้อมูลและประเด็นปัญหาอุปสรรคในการดำเนินงานของสถานประกอบกิจการตัดเย็บเสื้อผ้าส่งออก พร้อมให้กำลังใจลูกจ้างในสถานประกอบกิจการ",,,,"n20170424_1341.jpg","1","11","0","http://www.mol.go.th/content/59077/1492842442","_blank","2560-04-29",,,NULL,NULL,NULL,NULL,"Y","2017-07-13",NULL,NULL,NULL,NULL,NULL,"2",,,,NULL,NULL,"1","1","1","กลุ่มงานบริการคอมพิวเตอร์และเครือข่าย",,"3","0",NULL,NULL,NULL,NULL
"1342","56","2560-04-24","20170424133637","20170424133637","2017-04-24 13:36:37","9 พฤษภาคม 2017 ขอเชิญนัดพบแรงงานจังหวัดสุโขทัย ณ บริเวณศูนย์อาหาร บิ๊กซี ซูเปอร์เซ็นเตอร์ สาขาสุโขทัย /ติดต่อสำนักงานจัดหางานจังหวัด เบอร์ 055-610-218-9 ต่อ 15",,,,,,"1","11","0","https://www.doe.go.th/prd/assets/upload/images/bkk/0bd20fb2c6bd3f0b3ef8a50f000ad174.jpg","_blank","2560-04-29",,,,NULL,NULL,NULL,"D","2017-11-21",NULL,NULL,NULL,NULL,NULL,"2",,,,"2","20180518102040","1","1","1","กลุ่มงานบริการคอมพิวเตอร์และเครือข่าย",,"3","0",NULL,NULL,NULL,NULL
"1343","11","2560-04-25","20170425170102","20170425170102","2017-04-25 17:01:21","ก.แรงงาน เพิ่ม ขยายสิทธิผู้ประกันตน ม.๔๐","คณะรัฐมนตรีมีมติเห็นชอบร่างกฎหมายเพิ่มและขยายสิทธิผู้ประกันตน มาตรา ๔๐ ให้แรงงานนอกระบบสามารถเข้าสู่ระบบประกันสังคม ได้รับการคุ้มครอง และมีคุณภาพชีวิตที่ดี",,,,"n20170425_1343.jpg","1","11","0","http://www.mol.go.th/content/59157/1493110169","_blank","2560-04-30",,,NULL,NULL,NULL,NULL,"Y","2017-07-20",NULL,NULL,NULL,NULL,NULL,"2",,,,NULL,NULL,"1","1","1","กลุ่มงานบริการคอมพิวเตอร์และเครือข่าย",,"3","0",NULL,NULL,NULL,NULL
"1344","11","2560-05-03","20170503114749","20170503114749","2017-05-03 11:48:17","นายกฯ ย้ำ ก.แรงงาน รับ 5 ข้อเรียกร้อง พิจารณาดำเนินการทั้งหมด","พล.อ.ประยุทธ์ จันทร์โอชา นายกรัฐมนตรี เป็นประธานในพิธีเปิดงานวันแรงงานแห่งชาติ ปี 2560 ณ ศูนย์เยาวชนกรุงเทพมหานคร (ไทย - ญี่ปุ่น) ดินแดง ผู้นำแรงงานยื่นข้อเรียกร้อง 5 ข้อ",,,,"n20170503_1344.jpg","1","11","0","http://www.mol.go.th/content/59328/1493629683","_blank","2560-05-08",,,NULL,NULL,NULL,NULL,"Y","2017-07-21",NULL,NULL,NULL,NULL,NULL,"2",,,,NULL,NULL,"1","1","1","กลุ่มงานบริการคอมพิวเตอร์และเครือข่าย",,"3","0",NULL,NULL,NULL,NULL
"1345","56","2560-05-05","20170505131030","20170505131030","2017-05-05 13:10:30","9 พฤษภาคม 2017 ขอเชิญสมัครงานวันนัดพบแรงงานจังหวัดพังงา ณ บริเวณลานจอดรถห้างสรรพสินค้า เทสโก้ โลตัส สาขาโคกกลอย อำเภอตะกั่วทุ่ง จังหวัดพังงา",,,,,,"1","11","0","https://www.doe.go.th/prd/assets/upload/images/bkk/47f2fcb7465f00fcf05dd6679501e4c5.jpg","_blank","2560-05-10",,,,NULL,NULL,NULL,"D","2018-02-08",NULL,NULL,NULL,NULL,NULL,"2",,,,"2","20180518102040","1","1","1","กลุ่มงานบริการคอมพิวเตอร์และเครือข่าย",,"3","0",NULL,NULL,NULL,NULL
"1346","56","2560-05-05","20170505131054","20170505131054","2017-05-05 13:10:54","18 - 19 พฤษภาคม 2017 ขอเชิญร่วมงานนัดพบตลาดงานเชิงคุณภาพ ณ อาคารศรีบุญชูตรีทอง (รร.บุญวาทย์ฯ) อำเภอเมือง จังหวัดลำปาง",,,,,,"1","11","0","https://www.doe.go.th/prd/assets/upload/images/bkk/558ec90d7137fbdf9e237c50ea674953.jpg","_blank","2560-05-10",,,,NULL,NULL,NULL,"D","2018-02-16",NULL,NULL,NULL,NULL,NULL,"2",,,,"2","20180518102040","1","1","1","กลุ่มงานบริการคอมพิวเตอร์และเครือข่าย",,"3","0",NULL,NULL,NULL,NULL
"1347","11","2560-05-05","20170505162846","20170505162846","2017-05-05 16:29:41","พิจารณาให้สัตยาบันอนุสัญญาองค์การแรงงานระหว่างประเทศ ฉบับที่ 188","หม่อมหลวงปุณฑริก สมิติ ปลัดกระทรวงแรงงาน เป็นประธานการประชุมคณะอนุกรรมการพิจารณาให้สัตยาบันอนุสัญญาองค์การแรงงานระหว่างประเทศ ฉบับที่ 188 ว่าด้วยการทำงานภาคประมง ค.ศ. 2007 (พ.ศ. 2550) ครั้งที่ 1/2560 ห้องประชุมประสงค์ รณะนันทน์ กระทรวงแรงงาน",,,,"n20170505_1347.jpg","1","11","0","http://www.mol.go.th/content/59456/1493972254","_blank","2560-05-10",,,NULL,NULL,NULL,NULL,"Y","2017-07-25",NULL,NULL,NULL,NULL,NULL,"2",,,,NULL,NULL,"1","1","1","กลุ่มงานบริการคอมพิวเตอร์และเครือข่าย",,"3","0",NULL,NULL,NULL,NULL
"1348","56","2560-05-08","20170508110319","20170508110319","2017-05-08 11:03:19","23 พฤษภาคม 2017 ขอเชิญร่วมงานวันนัดพบแรงงานย่อย ครั้งที่ 3/2560 ณ ศูนย์บริการจัดหางานเพื่อคนไทย(ภายในบริเวณกระทรวงแรงงาน) ดินแดง กทม.",,,,,,"1","11","0","https://www.doe.go.th/prd/assets/upload/images/bkk/9766604207a79ba7a4a0ac081e908e7e.jpg","_blank","2560-05-13",,,,NULL,NULL,NULL,"D","2018-04-19",NULL,NULL,NULL,NULL,NULL,"2",,,,"2","20180518102040","1","1","1","กลุ่มงานบริการคอมพิวเตอร์และเครือข่าย",,"3","0",NULL,NULL,NULL,NULL
"1349","56","2560-05-08","20170508110338","20170508110338","2017-05-08 11:03:38","13 มิถุนายน 2017 ขอเชิญร่วมงานนัดพบแรงงาน ณ ศาลาประชาคม โรงละครองค์การบริหารส่วนจังหวัดนครศรีธรรมราช(สนามหน้าเมือง) อ.เมือง จ.นครศรีธรรมราช",,,,,,"1","11","0","https://www.doe.go.th/prd/assets/upload/images/bkk/bba332c25c802e7f209bd1c0732fc5ab.jpg","_blank","2560-05-13",,,,NULL,NULL,NULL,"D","2018-04-24",NULL,NULL,NULL,NULL,NULL,"2",,,,"2","20180518102040","1","1","1","กลุ่มงานบริการคอมพิวเตอร์และเครือข่าย",,"3","0",NULL,NULL,NULL,NULL
"1350","11","2560-05-08","20170508110508","20170508110508","2017-05-08 11:06:09","บิ๊กบี้ ย้ำชัด &quot;ขยัน อดทน นำเทคโนโลยีต่อยอดสู่ SMART FARMER","วันที่ 5 พฤษภาคม 2560 เวลา 11.00 (ตามเวลาท้องถิ่นรัฐอิสราเอล) พลเอก ศิริชัย ดิษฐกุล รัฐมนตรีว่าการกระทรวงแรงงาน พร้อมคณะ เดินทางไปทางตอนใต้ของรัฐอิสราเอลเยี่ยมนักเรียนไทย และเยี่ยมนักศึกษาไทยฝึกงานเกษตร พร้อมชมการใช้เทคโนโลยีเพื่อการเกษตร ณ สถาบันการฝึกอบรมทางการเกษตรนานาชาติของอิสราเอล R &amp;D Center, for Arava Internation Center for Agricultural Trainimg (AICAT)",,,,"n20170508_1350.jpg","1","11","0","http://www.mol.go.th/content/59461/1494046577","_blank","2560-05-13",,,NULL,NULL,NULL,NULL,"Y","2017-07-26",NULL,NULL,NULL,NULL,NULL,"2",,,,NULL,NULL,"1","1","1","กลุ่มงานบริการคอมพิวเตอร์และเครือข่าย",,"3","0",NULL,NULL,NULL,NULL
"1351","56","2560-05-08","20170508112101","20170508112101","2017-05-08 11:21:01","16 พฤษภาคม 2017 ขอเชิญร่วมงานนัดพบแรงงาน ณ บริเวณศูนย์อาหารภายในห้างสรรพสินค้าอัศวรรณช็อปปิ้งคอมเพล็กซ์ 2 อำเภอเมือง จังหวัดหนองคาย",,,,,,"1","11","0","https://www.doe.go.th/prd/assets/upload/images/bkk/426a895d5a49717af6a20c3cc2d712a9.jpg","_blank","2560-05-13",,,,NULL,NULL,NULL,"D","2018-04-24",NULL,NULL,NULL,NULL,NULL,"2",,,,"2","20180518102040","1","1","1","กลุ่มงานบริการคอมพิวเตอร์และเครือข่าย",,"3","0",NULL,NULL,NULL,NULL
"1352","56","2560-05-08","20170508112120","20170508112120","2017-05-08 11:21:20","14 มิถุนายน 2017 ขอเชิญร่วมงานนัดพบแรงงาน ณ ห้างสรรพสินค้า บิ๊กซี ราชบุรี อำเภอเมือง จังหวัดราชบุรี",,,,,,"1","11","0","https://www.doe.go.th/prd/assets/upload/images/bkk/639c63c5e35513cf5684c8672a195ed1.jpg","_blank","2560-05-13",,,,NULL,NULL,NULL,"D","2018-05-02",NULL,NULL,NULL,NULL,NULL,"2",,,,"2","20180518102040","1","1","1","กลุ่มงานบริการคอมพิวเตอร์และเครือข่าย",,"3","0",NULL,NULL,NULL,NULL
"1353","11","2560-05-11","20170511092351","20170511092351","2017-05-11 09:24:16","ก.แรงงาน ย้ำ สร้างจิตสำนึกความปลอดภัย ลดการสูญเสีย ขับเคลื่อนเซฟตี้ไทยแลนด์ยั่งยืน","รองปลัดแรงงาน เปิดงาน 10 พฤษภาคมวันความปลอดภัยในการทำงานแห่งชาติประจำปี 2560 รำลึกเหตุการณ์เพลิงไหม้โรงงานตุ๊กตา เคเดอร์ จ.นครปฐม เมื่อปี 2536 ย้ำ ทุกคนช่วยกันสร้างจิตสำนึกความปลอดภัย ลดการสูญเสีย เผย ก.แรงงาน เร่งขับเคลื่อนนโยบาย Safety Thailand บังคับใช้กฎหมายอย่างเข้มงวด ให้สถานประกอบการ ท้องถนน สถานที่ก่อสร้าง และภาคเกษตรมีมาตรฐานความปลอดภัยอย่างเป็นรูปธรรม",,,,"n20170511_1353.jpg","1","11","0","http://www.mol.go.th/content/59510/1494319400","_blank","2560-05-16",,,NULL,NULL,NULL,NULL,"Y","2017-07-27",NULL,NULL,NULL,NULL,NULL,"2",,,,NULL,NULL,"1","1","1","กลุ่มงานบริการคอมพิวเตอร์และเครือข่าย",,"3","0",NULL,NULL,NULL,NULL
"1354","56","2560-05-23","20170523175916","20170523175916","2017-05-23 17:59:16","25 พฤษภาคม 2560 นัดพบแรงงาน สำนักงานจัดหางานจังหวัดชลบุรี ณ ศาลาว่าการเมืองพัทยา อำเภอบางละมุง จังหวัดชลบุรี",,,,,,"1","11","0","https://www.doe.go.th/prd/assets/upload/images/bkk/87152d53760a5e459980801971ba1da5.jpg","_blank","2560-05-28",,,,NULL,NULL,NULL,"D","2017-06-08",NULL,NULL,NULL,NULL,NULL,"2",,,,"2","20170608112023","1","1","1","กลุ่มงานบริการคอมพิวเตอร์และเครือข่าย",,"3","0",NULL,NULL,NULL,NULL
"1355","56","2560-05-23","20170523175952","20170523175952","2017-05-23 17:59:52","13 มิถุนายน 2560 นัดพบแรงงาน กองพัฒนาระบบบริการจัดหางาน ณ ศูนย์บริการจัดหางานเพื่อคนไทย (Smart Job Center) กรมการจัดหางาน กระทรวงแรงงาน ชั้น 1 อาคารกระทรวงแรงงาน (3 ชั้น) ถนนมิตรไมตรี แขวงดินแดง เขตดินแดง กรุงเทพฯ",,,,,,"1","11","0","https://www.doe.go.th/prd/assets/upload/images/bkk/175749423ea9410e0368b7da1fce4e25.JPG","_blank","2560-05-28",,,,NULL,NULL,NULL,"D","2018-05-02",NULL,NULL,NULL,NULL,NULL,"2",,,,"2","20180518102040","1","1","1","กลุ่มงานบริการคอมพิวเตอร์และเครือข่าย",,"3","0",NULL,NULL,NULL,NULL
"1356","11","2560-05-23","20170523180222","20170523180222","2017-05-23 18:02:40","ก.แรงงาน เข้มเซฟตี้ไทยแลนด์ลดสถิติอันตรายในโรงงาน ภาคก่อสร้าง ขนส่ง และเกษตร","ก.แรงงาน ประชุมหน่วยงานบูรณาการขับเคลื่อน Safety Thailand ภายใต้กรอบ MOU รวม 6 กระทรวง ตั้งเป้าลดสถิติประสบอันตรายใน 4 ประเภทกิจการ สถานประกอบการ ภาคก่อสร้าง ขนส่ง และเกษตรกรรม เข้มข้นบูรณาการแผนปฏิบัติให้สอดคล้องกัน พร้อมรายงานให้ ครม.ทราบเป็นระยะ",,,,"n20170523_1356.jpg","1","11","0","http://www.mol.go.th/content/59789/1495522168","_blank","2560-05-28",,,NULL,NULL,NULL,NULL,"Y","2017-08-01",NULL,NULL,NULL,NULL,NULL,"2",,,,NULL,NULL,"1","1","1","กลุ่มงานบริการคอมพิวเตอร์และเครือข่าย",,"3","0",NULL,NULL,NULL,NULL
"1357","11","2560-05-31","20170531174153","20170531174153","2017-05-31 17:42:23","ก.แรงงาน ผลักดัน GLP ยกระดับคุณภาพชีวิตแรงงานประมงและแปรรูปอาหารทะเลไทย","รัฐมนตรีว่าการกระทรวงแรงงาน กล่าวสุนทรพจน์เป็นประธานเปิดการประชุมเพื่อแสดงเจตนารมณ์ความร่วมมือต่อหลักการแนวปฏิบัติแรงงานที่ดี GLP โดยกระทรวงแรงงานร่วมกับองค์การแรงงานระหว่างประเทศผลักดัน พร้อมยกระดับคุณภาพแรงงานอุตสาหกรรมประมงและแปรรูปอาหารทะเลไทย",,,,"n20170531_1357.jpg","1","11","0","http://www.mol.go.th/content/60039/1496219765","_blank","2560-06-05",,,NULL,NULL,NULL,NULL,"Y","2017-08-02",NULL,NULL,NULL,NULL,NULL,"2",,,,NULL,NULL,"1","1","1","กลุ่มงานบริการคอมพิวเตอร์และเครือข่าย",,"3","0",NULL,NULL,NULL,NULL
"1358","11","2560-06-07","20170607153652","20170607153652","2017-06-07 15:37:06","ก.แรงงาน เผย ผลงานศูนย์บริการเบ็ดเสร็จด้านแรงงาน สาธารณสุข และความมั่นคง","ก.แรงงาน ประชุมคณะอนุกรรมการศูนย์บริการเบ็ดเสร็จด้านแรงงาน สาธารณสุข และความมั่นคง เพื่ออนุญาตทำงานให้แรงงานต่างด้าวเข้ามาทำงานในลักษณะไป-กลับหรือตามฤดูกาล พัฒนาศักยภาพแรงงาน พร้อมให้คำปรึกษา แนะนำ ตอบปัญหาเกี่ยวกับสิทธิหน้าที่ตามกฎหมายคุ้มครองแรงงาน เพื่อรองรับเขตพัฒนาเศรษฐกิจพิเศษ ",,,,"n20170607_1358.jpg","1","11","0","http://www.mol.go.th/content/60219/1496820759","_blank","2560-06-12",,,NULL,NULL,NULL,NULL,"Y","2017-08-04",NULL,NULL,NULL,NULL,NULL,"2",,,,NULL,NULL,"1","1","1","กลุ่มงานบริการคอมพิวเตอร์และเครือข่าย",,"3","0",NULL,NULL,NULL,NULL
"1359","56","2560-06-08","20170608111825","20170608111825","2017-06-08 11:18:25","13 มิถุนายน 2560 นัดพบแรงงาน สำนักงานจัดหางานจังหวัดแพร่	ณ หอประชุมอำเภอเมืองแพร่ ที่ว่าการอำเภอเมืองแพร่ ตำบลในเมือง อำเภอเมือง จังหวัดแพร่ /ติดต่อสำนักงานจัดหางานจังหวัด เบอร์ 054 511 721",,,,,,"1","11","0","https://www.doe.go.th/prd/assets/upload/images/bkk/ef56348c0b1a1129a9c28d1aae57b074.jpg","_blank","2560-06-13",,,,NULL,NULL,NULL,"D","2018-05-15",NULL,NULL,NULL,NULL,NULL,"2",,,,"2","20180518102040","1","1","1","กลุ่มงานบริการคอมพิวเตอร์และเครือข่าย",,"3","0",NULL,NULL,NULL,NULL
"1360","56","2560-06-08","20170608111852","20170608111852","2017-06-08 11:18:52","16 มิถุนายน 2560 นัดพบแรงงาน กองพัฒนาระบบบริการจัดหางาน ณ Ballroom, Hall A ศูนย์ประชุมแห่งชาติสิริกิติ์",,,,,,"1","11","0","https://www.doe.go.th/prd/assets/upload/images/bkk/fd43784a155732b0796d1db3082895fd.jpg","_blank","2560-06-13",,,,NULL,NULL,NULL,"D","2018-05-15",NULL,NULL,NULL,NULL,NULL,"2",,,,"2","20180518102040","1","1","1","กลุ่มงานบริการคอมพิวเตอร์และเครือข่าย",,"3","0",NULL,NULL,NULL,NULL
"1361","56","2560-06-08","20170608111917","20170608111917","2017-06-08 11:19:17","29-30 มิถุนายน 2560 นัดพบไอที สำนักงานจัดหางานจังหวัดนครราชสีมา ณ Terminal 21 korat, Terminal Hall 4 floor อำเภอเมือง จังหวัดนครราชสีมา/ติดต่อสำนักงานจัดหางานจังหวัด เบอร์ 044 355 266-7 ต่อ 104",,,,,,"1","11","0","https://www.doe.go.th/prd/assets/upload/images/bkk/35a4696c3f9d8cba82cd1acb326c2a68.jpg","_blank","2560-06-13",,,,NULL,NULL,NULL,"D","2018-05-18",NULL,NULL,NULL,NULL,NULL,"2",,,,"2","20180518102134","1","1","1","กลุ่มงานบริการคอมพิวเตอร์และเครือข่าย",,"3","0",NULL,NULL,NULL,NULL
"1362","56","2560-06-08","20170608111937","20170608111937","2017-06-08 11:19:37","29 มิถุนายน 2560 นัดพบแรงงาน สำนักงานจัดหางานจังหวัดเลย	ณ ศาลาประชาคมจังหวัดเลย อําเภอเมืองเลย จังหวัดเลย /ติดต่อสอบถามได้ที่ สำนักจัดหางานจังหวัด 0 4281 2594",,,,,,"1","11","0","https://www.doe.go.th/prd/assets/upload/images/bkk/d340746df72b7713179f434aa4bc5354.jpg","_blank","2560-06-13",,,,NULL,NULL,NULL,"D","2018-05-18",NULL,NULL,NULL,NULL,NULL,"2",,,,"2","20180518102134","1","1","1","กลุ่มงานบริการคอมพิวเตอร์และเครือข่าย",,"3","0",NULL,NULL,NULL,NULL
"1363","11","2560-06-09","20170609100301","20170609100301","2017-06-09 10:03:33","ก.แรงงาน สร้างจิตสำนึกที่ดีแก่ผู้ประกอบกิจการ ปลอดการค้ามนุษย์ สอดรับไทยแลนด์ 4.0","ก.แรงงาน สร้างจิตสำนึกที่ดีให้กับผู้ประกอบกิจการ บังคับใช้กฎหมายอย่างเข้มงวด ทำให้ประเทศไทยปลอดจากการค้ามนุษย์ เพื่อสอดรับกับนโยบายไทยแลนด์ 4.0",,,,"n20170609_1363.jpg","1","11","0","http://www.mol.go.th/content/60273/1496920207","_blank","2560-06-14",,,NULL,NULL,NULL,NULL,"Y","2017-08-04",NULL,NULL,NULL,NULL,NULL,"2",,,,NULL,NULL,"1","1","1","กลุ่มงานบริการคอมพิวเตอร์และเครือข่าย",,"3","0",NULL,NULL,NULL,NULL
"1364","11","2560-06-09","20170609165318","20170609165318","2017-06-09 16:53:44","แรงงาน พม. มหาดไทย ผนึกกำลังลงพื้นที่จัดโซนนิ่งแรงงานต่างด้าวในสมุทรสาคร","รองนายกฯ เปิดป้ายศูนย์เอื้ออาทรสมุทรสาคร 3 กระทรวง รง.-พม.-มท. ลงพื้นที่ดูแลความพร้อมของการให้บริการช่วยเหลือแรงงานต่างด้าว พร้อมตรวจเยี่ยมความเป็นอยู่ของแรงงานต่างด้าวในพื้นที่",,,,"n20170609_1364.jpg","1","11","0","http://www.mol.go.th/content/60380/1497001253","_blank","2560-06-14",,,NULL,NULL,NULL,NULL,"Y","2017-08-07",NULL,NULL,NULL,NULL,NULL,"2",,,,NULL,NULL,"1","1","1","กลุ่มงานบริการคอมพิวเตอร์และเครือข่าย",,"3","0",NULL,NULL,NULL,NULL
